DateTime,PM10,CO,DirViento,TraficoVehicular,ActividadIndustrial,EventoClimatico,PM25_lag1,PM25_lag2,PM25_lag3,PM25_lag4,PM25_lag5,PM25_lag6,PM25,PM10_CO_interaction,Wind_Traffic_interaction,Industrial_Event_ratio,log_PM10,squared_CO,random_noise,PM10_squared,log_CO,inv_Traffic,cos_Viento,PM25_lag_mean,PM10_lag1,PM10_lag2,PM10_lag3,CO_lag1,CO_lag2,CO_lag3
2011-01-31,49.16451612903226,0.9870967741935484,180.03225806451613,16.602150618561552,24.838576347497607,223.4256338715474,18.110714285714288,18.43928571428572,16.733333333333334,21.046666666666667,16.5258064516129,13.18,16.40967741935484,48.53013527575442,2988.92266458684,0.1111715598873776,3.9153079267421456,0.974360041623309,-0.0191328024465779,2417.149646201873,0.6866746660543278,0.0602295325130669,-0.9999998415101916,17.33930107526882,50.57692307692308,50.79,48.190322580645166,1.1966666666666663,1.1344827586206896,0.9733333333333332
2011-02-28,46.54642857142857,0.8857142857142858,218.2142857142857,18.33081960899018,24.20902224455249,223.45995035342608,16.40967741935484,18.110714285714288,18.43928571428572,16.733333333333334,21.046666666666667,16.5258064516129,16.464285714285715,41.22683673469388,4000.0467075332135,0.1083371856922286,3.861706677262668,0.7844897959183674,-0.0172491783251303,2166.570012755102,0.6343066805370119,0.0545499585600103,-0.785702679283874,17.87758064516129,49.16451612903226,50.57692307692308,50.79,0.9870967741935484,1.1966666666666663,1.1344827586206896
2011-03-31,40.20645161290323,0.8387096774193549,183.25806451612905,17.657231886786654,20.87444445652339,223.7636518477925,16.464285714285715,16.40967741935484,18.110714285714288,18.43928571428572,16.733333333333334,21.046666666666667,14.906666666666666,33.72154006243497,3235.830140285,0.0932879142383437,3.7185948366423434,0.7034339229968783,-0.0056228752924097,1616.5587513007288,0.6090640633494039,0.0566308114204957,-0.9983836810241038,17.867327188940095,46.54642857142857,49.16451612903226,50.57692307692308,0.8857142857142858,0.9870967741935484,1.1966666666666663
2011-04-30,41.20666666666667,0.8800000000000001,225.7333333333333,19.5628182036268,21.061470670351813,220.847338145378,14.906666666666666,16.464285714285715,16.40967741935484,18.110714285714288,18.43928571428572,16.733333333333334,15.017241379310343,36.26186666666668,4415.980162498689,0.0953666489795813,3.742578186447871,0.7744000000000002,-0.0101283112033442,1697.989377777778,0.6312717768418579,0.0511147665344087,-0.6979987941058277,16.84399385560676,40.20645161290323,46.54642857142857,49.16451612903226,0.8387096774193549,0.8857142857142858,0.9870967741935484
2011-05-31,37.251612903225805,0.7206896551724138,159.08,18.50261296982679,19.559319912090142,223.45687386990204,15.017241379310343,14.906666666666666,16.464285714285715,16.40967741935484,18.110714285714288,18.43928571428572,12.153333333333334,26.84685205784205,2943.395671240046,0.0875306249739583,3.644185726788121,0.5193935790725327,0.0031424733259527,1387.6826638917794,0.542725172770999,0.0540434995927911,-0.9340798923554656,16.55797852993626,41.20666666666667,40.20645161290323,46.54642857142857,0.8800000000000001,0.8387096774193549,0.8857142857142858
2011-06-30,30.58333333333333,0.5259259259259259,111.75862068965516,14.60220677987726,15.49526325526024,224.48215926949547,12.153333333333334,15.017241379310343,14.906666666666666,16.464285714285715,16.40967741935484,18.110714285714288,9.588888888888889,16.084567901234564,1631.9224887442138,0.0690267023297435,3.452629555294426,0.2765980795610425,-0.0090802407552121,935.3402777777776,0.4226013903511516,0.06847810998458,-0.3706971814599761,15.510319799777529,37.251612903225805,41.20666666666667,40.20645161290323,0.7206896551724138,0.8800000000000001,0.8387096774193549
2011-07-31,34.94,0.768,126.57692307692308,16.838762175632972,17.380238243597,224.1368794941501,9.588888888888889,12.153333333333334,15.017241379310343,14.906666666666666,16.464285714285715,16.40967741935484,11.417391304347827,26.83392,2131.3987046156967,0.0775429648404097,3.581850881355413,0.589824,-0.0141230370133529,1220.8035999999995,0.5698489642154516,0.0593832614481333,-0.5959014771930757,14.090015566973298,30.58333333333333,37.251612903225805,41.20666666666667,0.5259259259259259,0.7206896551724138,0.8800000000000001
2011-08-31,42.225,0.7370370370370369,132.13333333333333,17.554414163554128,20.41321437434281,225.7643944817503,11.417391304347827,9.588888888888889,12.153333333333334,15.017241379310343,14.906666666666666,16.464285714285715,12.12857142857143,31.121388888888884,2319.523258144285,0.0904182182083397,3.766419031569354,0.5432235939643345,0.0146564876892155,1782.9506250000002,0.5521808094479045,0.0569624840908651,-0.6708581695233905,13.257967881138796,34.94,30.58333333333333,37.251612903225805,0.768,0.5259259259259259,0.7206896551724138
2011-09-30,41.39333333333333,0.7333333333333333,103.92857142857144,19.78196303341577,21.484583015893392,224.81971266228376,12.12857142857143,11.417391304347827,9.588888888888889,12.153333333333334,15.017241379310343,14.906666666666666,13.320689655172414,30.355111111111107,2055.911158115711,0.0955636081280967,3.746991117171152,0.5377777777777777,-0.0022577630048653,1713.4080444444442,0.550046336919272,0.0505485451451777,-0.2407120754089732,12.535348833519748,42.225,34.94,30.58333333333333,0.7370370370370369,0.768,0.5259259259259259
2011-10-31,42.11666666666667,0.86,181.96666666666667,24.031834883917,21.39596436724056,222.55631105863984,13.320689655172414,12.12857142857143,11.417391304347827,9.588888888888889,12.153333333333334,15.017241379310343,13.906896551724138,36.220333333333336,4372.9928877100965,0.0961373064161985,3.763909619963928,0.7395999999999999,0.0006752820468792,1773.8136111111112,0.6205764877251099,0.041609739543012,-0.9994109615933052,12.27101933160404,41.39333333333333,42.225,34.94,0.7333333333333333,0.7370370370370369,0.768
2011-11-30,51.586666666666666,1.02,223.4333333333333,24.69876519655216,26.29992017326252,221.11721455419973,13.906896551724138,13.320689655172414,12.12857142857143,11.417391304347827,9.588888888888889,12.153333333333334,17.23793103448276,52.6184,5518.52743708297,0.118941078863287,3.962462602186216,1.0404,-0.0142474818621345,2661.1841777777777,0.7030975114131134,0.0404862148300741,-0.7261748167234879,12.085961860339673,42.11666666666667,41.39333333333333,42.225,0.86,0.7333333333333333,0.7370370370370369
2011-12-31,45.88148148148148,0.87,158.46428571428572,22.244330403798443,23.59662105102585,221.8831468551228,17.23793103448276,13.906896551724138,13.320689655172414,12.12857142857143,11.417391304347827,9.588888888888889,14.563333333333333,39.91688888888888,3524.931928630489,0.1063470627631131,3.847622746336876,0.7569,-0.0054438272452518,2105.110342935528,0.6259384308664953,0.0449532545414226,-0.9301889353462762,12.933394810531242,51.586666666666666,42.11666666666667,41.39333333333333,1.02,0.86,0.7333333333333333
2012-01-31,47.76774193548387,0.7935483870967742,188.74193548387092,18.65302905329412,24.79164071288817,223.6429985262608,14.563333333333333,17.23793103448276,13.906896551724138,13.320689655172414,12.12857142857143,11.417391304347827,14.403225806451612,37.90601456815817,3520.6088061556093,0.1108536406925496,3.88706906837293,0.6297190426638918,0.0011092258970986,2281.7571696149844,0.5841959967713904,0.0536077218033178,-0.9883829124028332,13.76246888460532,45.88148148148148,51.586666666666666,42.11666666666667,0.87,1.02,0.86
2012-02-29,60.05714285714286,0.7689655172413793,177.3448275862069,21.394382006920424,30.767571781865502,223.29207128899665,14.403225806451612,14.563333333333333,17.23793103448276,13.906896551724138,13.320689655172414,12.12857142857143,17.66896551724138,46.18187192118226,3794.1829883307496,0.1377907037471731,4.111810193829734,0.591307966706302,-0.011509935774223,3606.860408163265,0.5703949221902498,0.0467390579741247,-0.9989264247994314,14.26010796828928,47.76774193548387,45.88148148148148,51.586666666666666,0.7935483870967742,0.87,1.02
2012-03-31,51.2,0.8387096774193549,131.38709677419354,16.756275987537805,26.487229976894,222.70917360378263,17.66896551724138,14.403225806451612,14.563333333333333,17.23793103448276,13.906896551724138,13.320689655172414,11.863636363636363,42.94193548387097,2201.558454749725,0.118931921076071,3.9550824948885928,0.7034339229968783,0.0037569801834567,2621.4400000000005,0.6090640633494039,0.0596755702265504,-0.6611429207111504,15.183506983067604,60.05714285714286,47.76774193548387,45.88148148148148,0.7689655172413793,0.7935483870967742,0.87
2013-12-31,24.40384615384616,0.8208333333333333,128.5185185185185,21.31053022604716,11.679320672534711,224.4303212548073,11.863636363636363,17.66896551724138,14.403225806451612,14.563333333333333,17.23793103448276,13.906896551724138,12.744000000000002,20.031490384615385,2738.79777349569,0.0520398516349968,3.234900585940898,0.673767361111111,-0.006006386899188,595.5477071005919,0.5992942717535988,0.046922956230416,-0.6227675502122488,14.940664767811596,51.2,60.05714285714286,47.76774193548387,0.8387096774193549,0.7689655172413793,0.7935483870967742
2014-04-30,24.53333333333333,0.7888888888888889,107.43333333333334,17.786910860319235,12.539933354485068,224.6158635730126,12.744000000000002,11.863636363636363,17.66896551724138,14.403225806451612,14.563333333333333,17.23793103448276,20.056521739130435,19.35407407407407,1910.9071234269632,0.0558283511199134,3.239984788078436,0.6223456790123456,-0.0029169374979327,601.8844444444444,0.5815946946541979,0.0562179565578311,-0.2995958961371274,14.746848675857576,24.40384615384616,51.2,60.05714285714286,0.8208333333333333,0.8387096774193549,0.7689655172413793
2014-05-31,25.40344827586207,0.75,152.16666666666666,10.507114149761506,12.364127590150652,224.0312182094102,20.056521739130435,12.744000000000002,11.863636363636363,17.66896551724138,14.403225806451612,14.563333333333333,20.244,19.05258620689655,1598.8325364553757,0.0551893063555282,3.273494618132604,0.5625,-0.0060170661222939,645.3351843043995,0.5596157879354227,0.0951645543384867,-0.8843094927823667,15.216613793298857,24.53333333333333,24.40384615384616,51.2,0.7888888888888889,0.8208333333333333,0.8387096774193549
2014-06-30,18.063333333333333,0.4566666666666666,85.16666666666667,13.181097691089102,9.106075446116062,225.03739378632127,20.244,20.056521739130435,12.744000000000002,11.863636363636363,17.66896551724138,14.403225806451612,12.985,8.248922222222221,1122.5901533577553,0.0404647212289429,2.947766769259115,0.2085444444444444,0.0185227818450893,326.28401111111106,0.3761507204393891,0.0758604604088152,0.0842575651842027,16.16339157107663,25.40344827586207,24.53333333333333,24.40384615384616,0.75,0.7888888888888889,0.8208333333333333
2014-09-30,31.15,0.64,127.3,14.594592431807374,16.08786698326483,225.8686342960553,12.985,20.244,20.056521739130435,12.744000000000002,11.863636363636363,17.66896551724138,15.807407407407409,19.936,1857.891616569079,0.0712266533251852,3.470412450683628,0.4096,-0.0001349722473793,970.3225,0.494696241836107,0.0685138342052327,-0.6059884002657108,15.927020603334697,18.063333333333333,25.40344827586207,24.53333333333333,0.4566666666666666,0.75,0.7888888888888889
2014-10-31,42.03870967741936,0.6833333333333333,162.1290322580645,23.303532870734024,20.763905918207623,223.7662377476576,15.807407407407409,12.985,20.244,20.056521739130435,12.744000000000002,11.863636363636363,20.87272727272727,28.726451612903237,3778.179232526104,0.0927928450440783,3.762099935790269,0.4669444444444444,-0.010577109289559,1767.2531113423524,0.5207759546191587,0.042910107039983,-0.9517500219186508,15.616760918362369,31.15,18.063333333333333,25.40344827586207,0.64,0.4566666666666666,0.75
2015-05-31,32.92258064516129,0.4740740740740741,97.90322580645162,15.082853671943484,16.306956104287217,225.80364286168265,20.87272727272727,15.807407407407409,12.985,20.244,20.056521739130435,12.744000000000002,16.274074074074072,15.60774193548387,1476.6600288499508,0.0722174178653916,3.52408088837058,0.2247462277091907,0.0082254491210318,1083.8963163371488,0.3880300462860629,0.0662960554874671,-0.1375003124367193,17.11827606987752,42.03870967741936,31.15,18.063333333333333,0.6833333333333333,0.64,0.4566666666666666
2015-06-30,21.58333333333333,0.5035714285714286,100.33333333333331,11.379030208150052,11.057479481721906,225.23205833956328,16.274074074074072,20.87272727272727,15.807407407407409,12.985,20.244,20.056521739130435,10.540909090909093,10.868749999999997,1141.6960308843884,0.0490937192251636,3.1172121710917,0.2535841836734693,-0.0122084364997102,465.8402777777776,0.4078432305131317,0.0878732289553878,-0.1793745859374571,17.706621748889862,32.92258064516129,42.03870967741936,31.15,0.4740740740740741,0.6833333333333333,0.64
2015-07-31,22.55172413793104,0.5645161290322581,112.87096774193547,12.74660193862713,11.24470575317851,224.8374684925476,10.540909090909093,16.274074074074072,20.87272727272727,15.807407407407409,12.985,20.244,10.76551724137931,12.730812013348167,1438.721296234075,0.050012597004216,3.159199029584316,0.3186784599375651,0.0020886359500475,508.5802615933415,0.4475765934582912,0.0784461269511288,-0.3886571277375336,16.12068630751964,21.58333333333333,32.92258064516129,42.03870967741936,0.5035714285714286,0.4740740740740741,0.6833333333333333
2015-08-31,29.866666666666667,0.516,110.15384615384616,11.366806726590058,15.208282256840745,225.9156479705397,10.76551724137931,10.540909090909093,16.274074074074072,20.87272727272727,15.807407407407409,12.985,13.729032258064516,15.4112,1252.0974794213048,0.0673184098850273,3.429676852984024,0.266256,-0.0195967012387977,892.0177777777778,0.4160752872201799,0.0879677165570499,-0.3445420965922837,14.54093918108286,22.55172413793104,21.58333333333333,32.92258064516129,0.5645161290322581,0.5035714285714286,0.4740740740740741
2015-09-30,31.48928571428572,0.5766666666666667,87.17241379310344,13.950901331808623,16.155328726298016,225.5409154331742,13.729032258064516,10.76551724137931,10.540909090909093,16.274074074074072,20.87272727272727,15.807407407407409,14.21923076923077,18.158821428571432,1216.133743683179,0.0716292590355094,3.480910364652813,0.3325444444444444,-0.0132818604889843,991.5751147959188,0.4553129138357318,0.0716748188091126,0.0493306594442775,14.664944557426944,29.866666666666667,22.55172413793104,21.58333333333333,0.516,0.5645161290322581,0.5035714285714286
2015-10-31,36.94193548387097,0.667741935483871,109.09677419354838,18.56604617609862,18.30819632257883,225.1673908705879,14.21923076923077,13.729032258064516,10.76551724137931,10.540909090909093,16.274074074074072,20.87272727272727,17.35483870967742,24.667679500520293,2025.4957473408235,0.081309270274362,3.636056977540709,0.4458792924037461,0.0019686123586912,1364.7065972944852,0.5114705770292372,0.0538588631985684,-0.3271646969451046,14.400248451064172,31.48928571428572,29.866666666666667,22.55172413793104,0.5766666666666667,0.516,0.5645161290322581
2015-11-30,39.93666666666666,0.7428571428571429,145.36666666666667,20.81398390364464,20.515787334569065,223.61690778591165,17.35483870967742,14.21923076923077,13.729032258064516,10.76551724137931,10.540909090909093,16.274074074074072,19.52,29.66723809523809,3025.659460126476,0.0917452416543806,3.712026156954183,0.5518367346938776,0.0073846657999541,1594.937344444444,0.5555258026838976,0.0480423143553285,-0.8228058711525489,13.813933690555864,36.94193548387097,31.48928571428572,29.866666666666667,0.667741935483871,0.5766666666666667,0.516
2015-12-31,30.995652173913044,0.591304347826087,85.3913043478261,9.333783578572795,16.062647867358642,225.9659843336839,19.52,17.35483870967742,14.21923076923077,13.729032258064516,10.76551724137931,10.540909090909093,12.754545454545456,18.327863894139888,797.0239542746509,0.0710843618504746,3.4656000240034035,0.349640831758034,0.0017136828118997,960.7304536862003,0.4645540244781708,0.1071262115059009,0.0803502023032872,14.354921344876852,39.93666666666666,36.94193548387097,31.48928571428572,0.7428571428571429,0.667741935483871,0.5766666666666667
2016-01-31,63.93870967741936,0.8548387096774194,259.1935483870968,16.450420040303083,31.74952499552735,225.71510846343665,12.754545454545456,19.52,17.35483870967742,14.21923076923077,13.729032258064516,10.76551724137931,32.275,54.65728407908429,4263.842742704364,0.1406619391630511,4.173443897019636,0.7307492195629552,-0.0011564828238824,4088.15859521332,0.6177977433181585,0.0607850263108094,-0.1874919207957989,14.723860738816244,30.995652173913044,39.93666666666666,36.94193548387097,0.591304347826087,0.7428571428571429,0.667741935483871
2016-02-29,48.55862068965517,0.8250000000000001,125.24137931034484,13.20164265697752,24.891865166669085,225.49770805401096,32.275,12.754545454545456,19.52,17.35483870967742,14.21923076923077,13.729032258064516,23.49655172413793,40.06086206896552,1653.39193552215,0.1103863328416654,3.903156225252889,0.6806250000000001,-0.0030110369558928,2357.939643281807,0.6015799870344548,0.0757424120292694,-0.5770223120916511,18.30877453191969,63.93870967741936,30.995652173913044,39.93666666666666,0.8548387096774194,0.591304347826087,0.7428571428571429
2016-09-30,35.51481481481481,0.5785714285714285,108.16666666666669,12.392948369228415,17.808005367076372,224.4709869341784,23.49655172413793,32.275,12.754545454545456,19.52,17.35483870967742,14.21923076923077,14.928571428571429,20.54785714285714,1340.5039152715406,0.0793332159802237,3.5977180635766666,0.3347448979591836,-0.0147852199036742,1261.3020713305896,0.4565202789084485,0.0806845381478908,-0.3117821943496782,19.936694442931927,48.55862068965517,63.93870967741936,30.995652173913044,0.8250000000000001,0.8548387096774194,0.591304347826087
2016-10-31,41.96774193548387,0.7967741935483871,160.51612903225808,26.30724369207152,22.576750946239724,223.5583876039633,14.928571428571429,23.49655172413793,32.275,12.754545454545456,19.52,17.35483870967742,18.448275862068964,33.43881373569199,4222.73692295961,0.1009881628116167,3.760449646615188,0.6348491155046826,-0.007198442083947,1761.2913631633717,0.5859929424480921,0.0380108992338917,-0.9427354219469656,20.05491788615537,35.51481481481481,48.55862068965517,63.93870967741936,0.5785714285714285,0.8250000000000001,0.8548387096774194
2016-11-30,44.47777777777778,0.7629629629629631,225.92592592592592,29.092008548120003,22.625699902270995,219.0604295927789,18.448275862068964,14.928571428571429,23.49655172413793,32.275,12.754545454545456,19.52,22.27857142857143,33.93489711934157,6572.638968278963,0.1032851977924343,3.8172238061621377,0.5821124828532237,-0.0046063877095978,1978.272716049383,0.5669958952330453,0.0343725193750929,-0.6955877784024419,20.23715741155396,41.96774193548387,35.51481481481481,48.55862068965517,0.7967741935483871,0.5785714285714285,0.8250000000000001
2016-12-31,43.61724137931035,0.8827586206896553,168.9655172413793,18.15305080645371,21.80625050754944,224.01221676413732,22.27857142857143,18.448275862068964,14.928571428571429,23.49655172413793,32.275,12.754545454545456,20.99310344827586,38.50349583828776,3067.2396190214886,0.0973440231305118,3.798120362335433,0.7792627824019027,0.0105712222621891,1902.463745541023,0.6327380527643853,0.055084124786326,-0.981512169635921,20.696919316315867,44.47777777777778,41.96774193548387,35.51481481481481,0.7629629629629631,0.7967741935483871,0.5785714285714285
2017-01-31,38.689473684210526,0.6875,216.3125,11.001563279489504,19.93522916276825,225.07218609192032,20.99310344827586,22.27857142857143,18.448275862068964,14.928571428571429,23.49655172413793,32.275,17.181818181818183,26.59901315789474,2379.7756568945733,0.0885726016188158,3.6810860060421606,0.47265625,0.0034361828956846,1496.8753739612189,0.5232481437645478,0.0908879117163685,-0.8057991058300538,22.070012315270933,43.61724137931035,44.47777777777778,41.96774193548387,0.8827586206896553,0.7629629629629631,0.7967741935483871
2017-03-31,40.24193548387097,0.8875,187.5806451612904,23.96806857884911,20.434489815604525,222.8357282580085,17.181818181818183,20.99310344827586,22.27857142857143,18.448275862068964,14.928571428571429,23.49655172413793,20.89,35.71471774193548,4495.945767290568,0.0917020348740601,3.719455590246095,0.78765625,-0.0176304015536273,1619.4133714880334,0.6352532021410426,0.0417204363494718,-0.9912601606529904,19.554482012240637,38.689473684210526,43.61724137931035,44.47777777777778,0.6875,0.8827586206896553,0.7629629629629631
2017-04-30,38.73571428571428,1.04375,115.56666666666666,14.70514024525849,19.21509396929044,225.4730294558261,20.89,17.181818181818183,20.99310344827586,22.27857142857143,18.448275862068964,14.928571428571429,21.268181818181816,40.43040178571428,1699.4240410103728,0.0852212520958465,3.682250387465989,1.0894140625,0.0032408396939479,1500.4555612244894,0.7147863556634264,0.0679988075268367,-0.4315610108126438,19.12005672488431,40.24193548387097,38.689473684210526,43.61724137931035,0.8875,0.6875,0.8827586206896553
2017-05-31,33.42413793103448,0.8851851851851852,151.3793103448276,17.032786761920917,16.263612867129737,222.19379321669533,21.268181818181816,20.89,17.181818181818183,20.99310344827586,22.27857142857143,18.448275862068964,15.185714285714283,29.58655172413793,2578.4115132700977,0.0731956215269837,3.5387580023559053,0.7835528120713305,-0.0038508228041631,1117.172996432818,0.6340260575521479,0.0587068520920728,-0.8778100613130535,20.17665845648604,38.73571428571428,40.24193548387097,38.689473684210526,1.04375,0.8875,0.6875
2017-06-30,30.391666666666666,0.7034482758620689,130.93333333333334,21.186954234591507,15.572563761324874,224.58558378609897,15.185714285714283,21.268181818181816,20.89,17.181818181818183,20.99310344827586,22.27857142857143,13.369565217391305,21.378965517241376,2774.078541115848,0.0693391064086173,3.446542464909995,0.4948394768133174,-0.0067692200030595,923.6534027777776,0.5326545942074028,0.0471966282788829,-0.6551804406128251,19.632898193760266,33.42413793103448,38.73571428571428,40.24193548387097,0.8851851851851852,1.04375,0.8875
2017-07-31,17.170833333333334,0.5714285714285714,124.875,13.250306927768657,8.805152986983076,225.56536608402703,13.369565217391305,15.185714285714283,21.268181818181816,20.89,17.181818181818183,20.99310344827586,9.606666666666666,9.811904761904762,1654.632077605111,0.0390359260413545,2.899817744500776,0.3265306122448979,0.0061167628884086,294.8375173611112,0.4519851237430572,0.0754642546166113,-0.571787960227612,18.14806382523024,30.391666666666666,33.42413793103448,38.73571428571428,0.7034482758620689,0.8851851851851852,1.04375
2017-08-31,31.05666666666667,0.6379310344827587,103.87096774193547,16.420396708510424,16.330987636293322,225.26967674992872,9.606666666666666,13.369565217391305,15.185714285714283,21.268181818181816,20.89,17.181818181818183,12.189655172413794,19.812011494252875,1705.6024968194697,0.0724952767696605,3.4675051700562807,0.4069560047562426,0.0103099952249595,964.5165444444444,0.4934338810541215,0.0608961599156634,-0.2397361413735781,16.25032436162871,17.170833333333334,30.391666666666666,33.42413793103448,0.5714285714285714,0.7034482758620689,0.8851851851851852
2017-09-30,34.472,0.6571428571428571,126.76666666666668,16.977808111326606,18.263769077141564,224.7303612382768,12.189655172413794,9.606666666666666,13.369565217391305,15.185714285714283,21.268181818181816,20.89,14.783333333333331,22.65302857142857,2152.2201415791696,0.0812696998093069,3.568743652873956,0.4318367346938775,0.0093128011911619,1188.318784,0.5050949490570056,0.0588969492701255,-0.5985576505397303,15.418297193394643,31.05666666666667,17.170833333333334,30.391666666666666,0.6379310344827587,0.5714285714285714,0.7034482758620689
2017-10-31,33.048,0.7423076923076923,114.53846153846152,22.224036265725232,16.775482003998825,224.84537042486767,14.783333333333331,12.189655172413794,9.606666666666666,13.369565217391305,15.185714285714283,21.268181818181816,14.23076923076923,24.531784615384616,2545.5069230511435,0.0746089719245315,3.527771293719179,0.5510207100591716,-0.0083921752322263,1092.1703040000002,0.5552104944675063,0.0449943022834194,-0.4153039884164467,14.400519415616868,34.472,31.05666666666667,17.170833333333334,0.6571428571428571,0.6379310344827587,0.5714285714285714
